id_paciente,cns,nome,data_nascimento,sexo,idade,id_bairro,dum
1685,795227856194230,Dr. Felipe da Costa,1977-10-07,M,46,5,
1686,716314699170616,Daniela Araújo,2013-11-01,F,10,7,
1687,783218204858659,Gabriela Borges,1950-03-05,F,73,4,
1688,770960810633919,Daniel Sá,2011-07-24,M,12,4,
1689,779008450185000,Srta. Vitória Macedo,1964-08-07,F,59,3,
1690,767681605026794,Pedro Lucas Montenegro,1946-04-12,M,77,4,
1691,798492072493814,Caroline Macedo,2004-11-19,F,19,10,
1692,781118516629647,Marina Aparecida,1970-02-01,F,53,6,
1693,776150696056198,Théo Mendes,2000-05-11,M,23,7,
1694,717762706487557,Nathan Dias,2025-08-22,M,-2,1,
1695,785548006778501,Gabrielly Costela,1951-10-16,F,72,1,
1696,795765220378890,Luara Macedo,1980-03-05,F,43,6,2023-02-19
1697,764582287335909,Arthur Gabriel Oliveira,1977-06-09,M,46,2,
1698,792455659625163,Dr. Enrico Mendonça,1971-01-05,M,52,6,
1699,787614598478434,Julia Albuquerque,2018-04-04,F,5,4,
1700,789190559894070,Juan Cavalcante,1989-05-21,M,34,3,
1701,746227796028633,Yuri Gonçalves,1983-12-29,M,40,9,
1702,726895549072051,Francisco Gonçalves,1957-03-06,M,66,2,
1703,719152551239557,Dr. Alexandre Ribeiro,1963-10-19,M,60,1,
1704,778816454962945,Sr. Benjamim Farias,1993-02-19,M,30,5,
1705,744698212943934,Vitor Guerra,1984-08-20,M,39,4,
1706,757292577969472,Sr. Valentim Martins,1998-03-06,M,25,3,
1707,722420430172417,Emilly Camargo,1982-03-22,F,41,7,
1708,753150956567870,Valentim Duarte,2016-02-26,M,7,5,
1709,725483282275521,Jade Pires,1961-02-01,F,62,3,
1710,771490383910779,Sophie Camargo,1981-04-12,F,42,10,
1711,732887858664781,Olivia Marques,1943-01-08,F,80,1,
1712,711425561303642,João Vitor Albuquerque,1957-08-03,M,66,9,
1713,712179814697415,Mirella Pinto,1943-09-23,F,80,8,
1714,728150948723323,Gabrielly Rocha,2000-09-13,F,23,6,
1715,796968171715933,Dra. Luara Correia,1961-08-07,F,62,1,
1716,727437397171572,Lara Almeida,1998-09-04,F,25,8,
1717,755922446402420,Sra. Isis Rios,1987-07-05,F,36,10,
1718,712060408085780,Sra. Maria Sophia Viana,2018-02-24,F,5,8,
1719,743701444337691,Bianca Moreira,1958-07-04,F,65,8,
1720,760100482285242,Igor Castro,1963-10-16,M,60,4,
1721,733296746881771,Nina Sampaio,1952-06-21,F,71,3,
1722,723948821214445,Emanuelly Marques,1956-02-13,F,67,9,
1723,772252108554439,Marina Vasconcelos,1995-12-23,F,28,8,2022-10-22
1724,735382276899562,Sra. Isabel Porto,1997-04-01,F,26,9,
1725,718233346237154,Rafaela Aragão,1949-03-25,F,74,4,
1726,715976554722047,Marina Fonseca,1972-12-04,F,51,10,
1727,738785123437940,Matheus Nunes,2005-04-22,M,18,10,
1728,796112415914498,Dr. Luiz Henrique Leão,1993-05-20,M,30,3,
1729,766004802651182,Kamilly da Mota,1962-08-04,F,61,1,
1730,726745356833569,Davi Lucca Mendonça,1974-07-13,M,49,4,
1731,756214166426941,Laura Mendes,1996-06-26,F,27,8,
1732,792293084170806,Fernanda Camargo,1991-08-17,F,32,2,2023-02-23
1733,728878929352932,João Pedro Ribeiro,1992-04-09,M,31,3,
1734,755190460380596,Gael Henrique da Luz,1974-06-02,M,49,6,
1735,724037006403208,Thiago Pires,1947-06-07,M,76,2,
1736,750221078788489,Alícia Santos,1945-06-15,F,78,1,
1737,769837050985633,Ana Luiza Garcia,1987-03-21,F,36,2,
1738,735691723300561,Ana Beatriz Barbosa,1995-03-15,F,28,10,
1739,750386205190236,Théo Ribeiro,1970-08-03,M,53,6,
1740,751811361835599,Ryan da Rosa,1996-09-11,M,27,10,
1741,726819389792935,Juliana Nascimento,2010-11-13,F,13,1,
1742,752762950894136,Luísa Ramos,1964-10-25,F,59,9,
1743,752515664414840,Luigi Silveira,2004-05-19,M,19,3,
1744,775436056912889,Eloah Cardoso,1972-05-09,F,51,6,
1745,793357979349206,Julia Camargo,2006-06-20,F,17,5,2022-09-13
1746,758633861933704,Maria Júlia da Mata,1941-03-25,F,82,9,
1747,780492657967645,Cauã da Mota,1964-06-02,M,59,1,
1748,740594070195861,Eloá Souza,2009-12-08,F,14,3,
1749,774267816290652,Gabriela Novaes,2009-05-23,F,14,2,
1750,794024592864287,Maria Julia Sá,1969-02-10,F,54,8,
1751,761967527973754,Carlos Eduardo Rodrigues,1977-02-14,M,46,9,
1752,769147381299168,Ana Vitória Sá,1981-12-28,F,42,8,
1753,718200675800107,Antonella Aragão,2003-01-15,F,20,4,
1754,795335721243764,Vitória Nogueira,2026-01-09,F,-3,3,
1755,714999335179251,Luísa Silveira,1972-09-20,F,51,4,
1756,788706319768826,Joana Silveira,1944-08-18,F,79,7,
1757,766903156266044,Sophia Teixeira,1960-03-16,F,63,8,
1758,714645174110835,Nathan Martins,1954-05-29,M,69,5,
1759,791727023332734,Ravi Lucca Machado,1996-11-02,M,27,1,
1760,738497012544993,Srta. Maria Alice Cardoso,1982-05-03,F,41,2,
1761,731961248665413,Lucas Almeida,1990-12-21,M,33,7,
1762,719925603486568,Emilly Moreira,1994-09-24,F,29,4,2022-10-13
1763,767944133264436,Maria Flor Abreu,1994-03-24,F,29,8,
1764,747585319481456,Lívia Cunha,1952-07-16,F,71,1,
1765,785283381881052,Maria Flor Nogueira,2001-03-21,F,22,9,2022-08-01
1766,721303805788709,Allana Brito,2016-09-05,F,7,4,
1767,795773480357456,Enzo Gabriel Moreira,2020-11-23,M,3,3,
1768,720540872269228,Rebeca Brito,2004-02-29,F,19,8,
1769,763882654131368,Ana Clara Castro,1987-06-24,F,36,4,
1770,790251629205303,Dr. Augusto Leão,1980-01-30,M,43,10,
1771,723486722947475,Esther Jesus,2018-04-20,F,5,5,
1772,786090329250404,Yasmin Cardoso,1959-09-11,F,64,5,
1773,710215464898063,Sra. Aurora Azevedo,1983-11-03,F,40,2,2023-01-31
1774,798802364995884,Rebeca Barbosa,1981-02-03,F,42,3,
1775,744014016101518,Joana Fernandes,1965-04-21,F,58,9,
1776,773305597038149,Yuri Siqueira,1970-03-15,M,53,5,
1777,770250401653012,Ana Sophia da Cruz,1945-02-05,F,78,10,
1778,732361071930154,Thomas Martins,1999-08-26,M,24,7,
1779,729351148705512,Enrico Silveira,1990-10-20,M,33,6,
1780,753807194193409,Maria Julia Sousa,1947-09-15,F,76,1,
1781,726870140749061,Matteo da Rocha,2010-11-29,M,13,9,
1782,745906444480183,Marina Novais,1950-03-24,F,73,7,
1783,753368285634727,Rebeca Vieira,1988-03-03,F,35,10,
1784,752233364931900,Vitória da Costa,1955-07-29,F,68,7,
1785,728488758918886,Dra. Cecilia Nogueira,1961-01-26,F,62,1,
1786,795857818819520,Maria Liz da Costa,2000-04-27,F,23,5,2022-12-08
1787,770670464913600,Sra. Melina Castro,2012-10-02,F,11,6,
1788,769498956474742,João Miguel da Mata,2010-05-31,M,13,1,
1789,723617067291819,Zoe Freitas,1978-01-15,F,45,3,2022-11-19
1790,753773286302119,Pietro Araújo,2008-02-17,M,15,10,
1791,718569078280271,Maria Fernanda Cirino,2024-12-22,F,-1,3,
1792,720390010701410,Caio da Cunha,2021-05-19,M,2,5,
1793,748078068124201,Luiza Rocha,1985-05-14,F,38,10,2022-10-27
1794,780643905982117,Heloísa Monteiro,1996-11-19,F,27,3,
1795,774911214604395,Clarice Almeida,1947-10-11,F,76,5,
1796,732962762263160,Dra. Maria Cecília Jesus,1974-04-20,F,49,1,
1797,736965318922338,Joana Azevedo,1988-09-04,F,35,5,
1798,724111759252458,Maria Sophia Moraes,1994-10-13,F,29,8,2023-02-07
1799,720650148080005,Rafaela Aragão,1951-08-29,F,72,1,
1800,718882120736927,Francisco Cardoso,1997-03-05,M,26,6,
1801,716087961751315,Elisa Albuquerque,1959-03-16,F,64,3,
1802,767463284251568,Kaique Santos,1954-11-29,M,69,10,
1803,754590107694949,Srta. Larissa Azevedo,2016-09-01,F,7,6,
1804,789528746892312,Kamilly Moraes,1992-06-13,F,31,8,
1805,738439055077554,Clarice Barros,2010-03-05,F,13,5,
1806,773394162708512,Cauã Ribeiro,1954-02-13,M,69,4,
1807,750752229070365,Gabriela Fernandes,1998-10-14,F,25,8,
1808,751378017716177,Luiz Gustavo Costa,2004-04-28,M,19,2,
1809,753889951133647,Stephany Vasconcelos,2011-08-30,F,12,9,
1810,794159888839183,Luan Nascimento,1996-04-24,M,27,5,
1811,718028635305185,Dra. Lara Costa,2004-01-03,F,19,8,
1812,740401822699125,Mateus Machado,2021-08-30,M,2,8,
1813,719221146725453,João Miguel Souza,1959-07-18,M,64,9,
1814,762169391821666,Elisa Moura,1976-01-10,F,47,8,
1815,779792524147602,João Pedro Campos,2002-06-17,M,21,8,
1816,788836244230091,Cecília da Cruz,1964-09-28,F,59,8,
1817,790575398676155,Dante Marques,2009-12-31,M,14,3,
1818,784803743810241,Hadassa Fogaça,2017-07-18,F,6,3,
1819,711071028505049,Emanuelly Macedo,2019-11-01,F,4,5,
1820,785138543035086,Maria Helena Sampaio,2000-05-24,F,23,9,
1821,764787690264261,Eloah Silva,2018-07-12,F,5,3,
1822,798311092764391,Catarina Moreira,1954-10-26,F,69,5,
1823,766101375486191,Enzo Gabriel Cunha,1945-12-01,M,78,1,
1824,713637867830521,Mirella Pacheco,1979-03-13,F,44,7,2023-03-13
1825,733122941344722,Ana Júlia Aparecida,1988-05-06,F,35,5,
1826,780399778287564,Dra. Clarice Pereira,1965-09-27,F,58,10,
1827,728631226533631,Dra. Bianca Campos,2012-12-27,F,11,6,
1828,784992576026312,Julia Fonseca,1986-10-21,F,37,9,2023-03-30
1829,781385829693396,Ana Júlia Barros,1945-03-22,F,78,7,
1830,719295928482908,Srta. Ana Sophia Novaes,2010-03-02,F,13,9,
1831,797400497886816,Carlos Eduardo Pimenta,1947-12-22,M,76,1,
1832,753398164919824,Luiza Pereira,2011-12-12,F,12,1,
1833,745668198436738,Luiza Cunha,2021-05-20,F,2,4,
1834,792776368996172,Lucca Rios,2017-01-22,M,6,4,
1835,752426134005793,Bella Cavalcante,1978-09-14,F,45,9,2022-08-22
1836,753997785801794,Maria Vitória Almeida,1945-07-16,F,78,6,
1837,781978049289029,Sra. Clarice da Conceição,2013-07-17,F,10,9,
1838,717676095628798,Sarah Guerra,1968-04-24,F,55,8,
1839,781299230155727,Dr. Luiz Henrique Machado,1962-02-05,M,61,9,
1840,755328419760376,Lara Dias,2008-06-21,F,15,3,
1841,740836052604424,Maria Fernanda Leão,1952-04-23,F,71,5,
1842,763714725048893,Eloah Albuquerque,2024-08-31,F,-1,8,
1843,779532364377413,João Guilherme Costela,1994-09-11,M,29,8,
1844,762402906590546,Otávio Lima,1958-12-11,M,65,1,
1845,765343654795628,Valentim Ramos,1953-09-14,M,70,1,
1846,760336791475464,Antônio Cirino,2022-02-03,M,1,9,
1847,710010125397899,Dra. Valentina Andrade,2001-01-14,F,22,3,
1848,790092546772375,Eduarda Araújo,1953-01-09,F,70,6,
1849,759093447452842,Cauê Rodrigues,1968-01-20,M,55,5,
1850,761796873011835,Luiz Henrique Carvalho,1996-03-19,M,27,9,
1851,715043123220260,Hellena Rodrigues,1985-01-08,F,38,3,
1852,796077263924581,Ana Beatriz da Paz,1965-08-10,F,58,4,
1853,728313565593717,Srta. Isabelly Silva,1983-09-14,F,40,4,
1854,781463265157281,Emilly Cardoso,1968-06-06,F,55,5,
1855,762630297402243,Maysa Abreu,1968-10-11,F,55,10,
1856,780541632054756,Agatha Moraes,2004-07-14,F,19,7,
1857,768534429130548,Asafe da Cunha,1969-08-13,M,54,8,
1858,740408059343423,Maria Flor da Rocha,1944-05-26,F,79,10,
1859,794891416228708,Hadassa Novaes,1986-07-14,F,37,5,
1860,729194785606372,Caio Monteiro,1942-04-23,M,81,5,
1861,788514083810598,Laís da Luz,1940-12-06,F,83,7,
1862,763056991791553,Ana Vitória Sá,2005-07-09,F,18,3,2022-11-01
1863,775139096234924,Léo Castro,1990-10-20,M,33,4,
1864,761521701000847,Benjamim Martins,1991-12-15,M,32,3,
1865,710740903582680,Melissa Brito,1942-09-07,F,81,6,
1866,791154767479025,Clara Mendes,2024-01-26,F,-1,5,
1867,798639350047941,Letícia Montenegro,1963-07-26,F,60,4,
1868,734953894973399,Alice da Cunha,1957-07-01,F,66,6,
1869,741559563867615,Nicolas Pimenta,1965-11-14,M,58,6,
1870,782361385104813,Joana Novais,1955-10-07,F,68,4,
1871,744893078579937,Sra. Maria Dias,1966-07-30,F,57,9,
1872,759341552234213,Dra. Bruna Garcia,2003-08-16,F,20,10,
1873,719678713058812,Sra. Eloá Lopes,1986-02-20,F,37,5,
1874,715183188567800,Dra. Ana Carolina Vasconcelos,1955-03-28,F,68,3,
1875,753389092475640,Srta. Luna Moreira,2001-03-01,F,22,5,
1876,766909716459094,Srta. Antonella Pereira,1972-03-13,F,51,3,
1877,715195993749989,Luana Monteiro,1962-04-22,F,61,7,
1878,764158318436288,Ana Luiza Mendes,1971-09-17,F,52,10,
1879,754180997519303,Rodrigo Costela,1979-06-14,M,44,3,
1880,735224882442097,Lara da Rosa,2019-12-16,F,4,1,
1881,793793585012874,Alice Porto,2002-01-12,F,21,5,2022-09-20
1882,783334710734702,Aylla Garcia,1997-11-29,F,26,7,2023-02-22
1883,763506640017035,Sr. Vinicius das Neves,2016-12-26,M,7,8,
1884,780040037814955,Josué Cardoso,1975-02-05,M,48,10,
1885,729941071856316,Ana Sales,2003-10-25,F,20,5,
1886,791968811961641,João Pedro Peixoto,2023-05-28,M,0,8,
1887,795186508191007,Sabrina Almeida,1959-02-07,F,64,2,
1888,782575909297281,Elisa Casa Grande,1961-12-19,F,62,1,
1889,754061900243623,Alexia Costela,2023-09-07,F,0,9,
1890,783742205316377,Ana Clara Teixeira,1957-11-23,F,66,3,
1891,737359293886816,Emanuelly Garcia,1952-11-08,F,71,3,
1892,713686568015332,Heloisa Aragão,1960-08-06,F,63,9,
1893,799594471327719,Ester Marques,1975-07-17,F,48,5,
1894,785561621571297,Sophia Pires,2010-12-23,F,13,2,
1895,770532517304455,Cecilia Leão,1992-04-28,F,31,4,2023-01-14
1896,776126510047853,Leonardo Gomes,1994-06-01,M,29,10,
1897,763896559484341,Sr. Luan Moura,1951-12-09,M,72,3,
1898,718079406946520,Luiz Felipe das Neves,1957-03-18,M,66,8,
1899,728281703484348,Ana Luiza Rezende,1981-07-23,F,42,3,
1900,775182715247345,Caio Lima,1954-07-14,M,69,1,
1901,767882148478222,Dra. Lara Correia,1992-01-19,F,31,3,2022-08-26
1902,760770340585003,João Lucas da Costa,1962-08-17,M,61,7,
1903,792042873320177,Isaque Pastor,1984-11-23,M,39,3,
1904,720166862686981,Marina Souza,1963-04-11,F,60,6,
1905,772848378864475,Luna Ferreira,1953-08-23,F,70,5,
1906,777559498346989,Ayla Costa,2022-11-05,F,1,10,
1907,734971224498396,Sabrina Peixoto,2019-03-09,F,4,6,
1908,796082386789573,Levi Sales,1983-01-04,M,40,9,
1909,752138366266746,Larissa Carvalho,1966-04-08,F,57,1,
1910,719300706453775,Dra. Emanuelly Teixeira,2012-10-02,F,11,2,
1911,753067903719856,Apollo Cunha,1984-11-11,M,39,1,
1912,711232631348090,Mirella Abreu,1988-04-29,F,35,1,
1913,768718197766751,Brenda Aragão,2003-04-21,F,20,9,
1914,764534520732359,Alana Casa Grande,1941-11-13,F,82,8,
1915,760902319821404,Bianca Almeida,1958-02-09,F,65,3,
1916,791719394830124,Fernanda Gomes,1985-04-03,F,38,7,
1917,737240779547344,Alexia Andrade,1988-11-29,F,35,2,
1918,781844656021123,Maria Clara Nogueira,1990-09-17,F,33,1,
1919,752069549443946,Bella Fogaça,1964-10-14,F,59,10,
1920,797015469825906,Lucas Monteiro,2000-03-09,M,23,7,
1921,784747127783876,Benjamim Abreu,2014-03-07,M,9,4,
1922,792993201704508,Carolina Nunes,2020-09-14,F,3,1,
1923,719951762415590,Aylla da Paz,1999-12-03,F,24,5,
1924,774995467960882,Sabrina Pimenta,1943-01-17,F,80,4,
1925,730441181651873,Hadassa Cunha,1988-09-23,F,35,8,
1926,774347803838155,Luan Mendonça,1963-03-30,M,60,9,
1927,761695793689923,Diogo Vargas,1946-04-06,M,77,5,
1928,753402258506712,Rafaela Albuquerque,2001-01-23,F,22,8,
1929,737740280828113,Luiza Aparecida,2017-12-22,F,6,8,
1930,778439926910445,Otávio Pires,1981-06-26,M,42,6,
1931,762901926437754,Ana Laura Pires,1956-01-03,F,67,7,
1932,723929294522463,João Gabriel Lima,1961-12-17,M,62,4,
1933,711703887093284,Ana Liz da Cruz,1955-09-12,F,68,6,
1934,753157068641206,Julia Santos,2023-09-16,F,0,10,
1935,757483683349130,Vinícius Correia,1981-07-09,M,42,2,
1936,796419855261985,Sarah Fonseca,1964-02-15,F,59,1,
1937,740703233907657,Rhavi Sampaio,1975-06-22,M,48,7,
1938,786636057140804,Breno Campos,2005-09-09,M,18,4,
1939,710441765661074,Srta. Isabella Pastor,1958-04-02,F,65,5,
1940,751733019086551,Sarah Costela,1963-03-21,F,60,9,
1941,748316342079035,Lara Albuquerque,1958-08-07,F,65,1,
1942,790749396575244,Evelyn Araújo,1982-09-25,F,41,5,
1943,762865974469348,Luana Moura,2000-06-13,F,23,10,
1944,756952472700752,Ísis da Paz,1972-06-24,F,51,7,
1945,761055300352719,Mariane da Conceição,1999-06-30,F,24,7,
1946,753455986780294,Maria Júlia Ferreira,1966-10-20,F,57,4,
1947,781215908678177,João Guilherme Nogueira,2018-04-23,M,5,2,
1948,798280199788803,Ravi Lima,1957-12-17,M,66,6,
1949,799673884031468,Aylla Vieira,1994-08-29,F,29,1,2023-03-24
1950,772212653804842,Dra. Nicole Albuquerque,2007-09-01,F,16,5,2022-11-12
1951,768174826097827,Srta. Ana Liz Silveira,1970-05-30,F,53,3,
1952,737345597566142,Nicolas Teixeira,1984-12-28,M,39,6,
1953,730401978337842,Ísis Cardoso,1941-02-26,F,82,9,
1954,733533908551375,Rafaela da Mota,2024-05-06,F,-1,8,
1955,793589658630089,Luigi Siqueira,2021-05-02,M,2,5,
1956,789851783305034,Dra. Luísa Pires,2013-04-20,F,10,9,
1957,739443961977549,Laura Mendonça,1961-06-26,F,62,7,
1958,789900923365194,Emilly Rezende,1943-02-15,F,80,9,
1959,721866297308211,Alice Barbosa,1955-01-07,F,68,8,
1960,732570050711861,Pedro Miguel Azevedo,2006-11-24,M,17,2,
1961,775746666976425,Davi Freitas,1950-10-08,M,73,8,
1962,758361921920056,José Miguel Caldeira,1992-02-19,M,31,1,
1963,773252272857674,Isadora Albuquerque,2025-09-15,F,-2,9,
1964,753862537892303,Daniela Porto,1956-02-09,F,67,7,
1965,777406162483630,Luana Moraes,1941-10-12,F,82,5,
1966,770021433521814,Isabela Câmara,1947-09-18,F,76,5,
1967,721164004011295,Aylla Mendonça,1982-11-29,F,41,4,2023-01-13
1968,774769727008710,Maria Júlia Cavalcante,2025-03-09,F,-2,8,
1969,722701263154148,Sabrina Pereira,2020-04-26,F,3,3,
1970,759031933453995,Olivia Andrade,1971-02-22,F,52,3,
1971,714433782118210,Bianca Moraes,2005-03-01,F,18,7,2022-10-26
1972,799345274150335,Vitória Barbosa,2010-01-14,F,13,5,
1973,735413070948002,Anthony Carvalho,1995-04-24,M,28,6,
1974,787584115728426,Nathan Peixoto,1962-07-27,M,61,2,
1975,753937929108361,Melissa da Conceição,1974-05-12,F,49,7,
1976,730469511021496,Liz Rezende,2012-07-07,F,11,1,
1977,786350933397512,Leandro Rezende,1952-08-20,M,71,8,
1978,795350106835246,Ana Lívia Borges,2020-06-23,F,3,4,
1979,776955306872510,Aurora Rocha,2023-01-02,F,0,6,
1980,732814003962323,Lucca Fogaça,2014-06-18,M,9,8,
1981,763980449668265,Vitor Aparecida,1991-04-21,M,32,6,
1982,719016848148647,Dr. Rafael Moraes,1988-06-20,M,35,6,
1983,739589111442368,Sra. Lavínia Abreu,1952-01-28,F,71,6,
1984,760722983879255,Cecília Camargo,1963-10-14,F,60,6,
1985,733891095259074,Dra. Maria Alice Correia,1954-09-12,F,69,8,
1986,758792933967161,Calebe Viana,1947-06-08,M,76,8,
1987,718690870154677,Matheus Andrade,1983-06-26,M,40,8,
1988,737776398082147,Vitor Martins,2020-06-28,M,3,10,
1989,725341041823225,Luiz Fernando Porto,1957-11-16,M,66,10,
1990,788073179626491,Maya Albuquerque,1941-05-30,F,82,10,
1991,761858337202797,Ana Pires,1951-09-29,F,72,1,
1992,755949008559065,Dra. Ana Luiza Gomes,1960-10-12,F,63,1,
1993,711055801138003,Caio Pacheco,2009-10-08,M,14,2,
1994,784372151840166,Dra. Raquel da Costa,1944-01-02,F,79,10,
1995,742150644074273,Vitor da Mata,1976-12-10,M,47,3,
1996,713445041403887,Isabella Cirino,1951-12-06,F,72,9,
1997,717126376939258,Natália Lima,1968-01-13,F,55,5,
1998,794446058061646,Maya Siqueira,2023-10-25,F,0,5,
1999,755759330736279,Vitor Hugo Gomes,1946-11-28,M,77,1,
2000,757429337304155,Srta. Sarah Nascimento,2017-10-22,F,6,7,
2001,775773026477596,Dra. Ana Lívia Cavalcanti,1998-08-07,F,25,6,
2002,739084041574960,Ana Beatriz da Luz,1977-04-10,F,46,4,
2003,772738805439844,Pietra Viana,2007-07-25,F,16,7,
2004,742771286265451,Milena Ferreira,2006-07-07,F,17,4,
2005,710480000711807,Oliver da Cruz,1955-04-19,M,68,1,
2006,760755492428703,Ana Júlia Cavalcanti,1946-11-08,F,77,2,
2007,730141136865780,Sarah Castro,2010-08-16,F,13,8,
2008,785473636764245,Srta. Maysa Casa Grande,1956-09-08,F,67,5,
2009,726603927701500,Cecilia Silveira,1999-03-28,F,24,3,
2010,796895055651872,Lucas Gabriel Sampaio,1973-03-05,M,50,5,
2011,764209555768155,Maria Vitória Caldeira,2004-12-06,F,19,1,2022-12-24
2012,798153133559917,Dante Borges,2009-10-29,M,14,6,
2013,728921837873622,Luiz Fernando Cunha,1968-02-11,M,55,8,
2014,754109795534188,Enrico da Luz,1951-06-03,M,72,3,
2015,741576199925310,Ana Liz Cavalcanti,1943-12-03,F,80,5,
2016,736972742019108,Oliver da Luz,2005-10-20,M,18,5,
2017,769936386621273,Dr. Vitor Gabriel Azevedo,1941-04-05,M,82,8,
2018,754118250294395,Levi Oliveira,2003-06-19,M,20,8,
2019,751762653050742,Luiz Henrique Abreu,1986-10-22,M,37,10,
2020,743149978992126,Luiz Henrique Santos,1990-01-16,M,33,10,
2021,746660291803421,Ágatha Souza,1988-06-25,F,35,2,
2022,776126868282087,Ravy Martins,2011-07-23,M,12,9,
2023,716524491607768,Laura Pacheco,2023-03-21,F,0,10,
2024,715425093655804,Beatriz Rios,1978-09-05,F,45,1,
2025,789125784868710,Sr. Fernando Pastor,1947-10-02,M,76,2,
2026,761247936908476,Dr. Isaque Ferreira,1941-03-09,M,82,7,
2027,741300211351359,Maria Liz Cavalcante,1953-12-11,F,70,1,
2028,757439569750274,Asafe Dias,1990-05-19,M,33,8,
2029,777704204861919,Nina Barbosa,1958-10-26,F,65,10,
2030,794339599475995,Sra. Gabrielly da Rocha,1966-07-01,F,57,7,
2031,794982348789490,Nina Nogueira,2003-05-07,F,20,8,
2032,712299407230191,Pietra Silva,1977-12-18,F,46,1,
2033,752371306599905,Maria Fernanda Aparecida,1953-06-25,F,70,5,
2034,764908671620915,Stella Pastor,2024-02-20,F,-1,5,
2035,721552517873554,Laís Andrade,1958-03-25,F,65,10,
2036,723480555895318,Maria Cecília Sales,1967-07-09,F,56,1,
2037,726593995459800,Giovanna da Mata,1984-05-16,F,39,4,
2038,713122154225997,Mariane Sales,2010-06-19,F,13,8,
2039,715745595411550,Srta. Elisa Moura,1998-01-14,F,25,4,
2040,725395776993381,Bárbara Rezende,1977-07-04,F,46,3,
2041,790437700303890,Isabella Montenegro,1960-06-15,F,63,9,
2042,753327170821262,Nicolas Cardoso,1989-11-11,M,34,10,
2043,784042723031028,Sra. Isis Cavalcante,1955-03-09,F,68,2,
2044,740315899840971,Dom Fonseca,1948-06-06,M,75,7,
2045,772003864320430,Cauã Ramos,1982-09-16,M,41,10,
2046,793652660450111,Mirella Barbosa,1947-07-24,F,76,10,
2047,782756995965908,Ana Júlia Sousa,2003-03-14,F,20,9,
2048,741881452875484,Manuella Gomes,1973-07-08,F,50,9,
2049,757278968185271,Srta. Marina da Mota,1981-12-14,F,42,4,2022-10-01
2050,764052080707937,André Sá,1942-05-28,M,81,3,
2051,788451752694200,Laís Nunes,1984-10-10,F,39,6,2023-03-29
2052,767510565111362,Carolina Fogaça,2011-06-12,F,12,9,
2053,722133699153351,Danilo Cassiano,2003-04-04,M,20,9,
2054,768301636672162,Hadassa Mendonça,1952-05-11,F,71,2,
2055,773812672599849,Aylla da Luz,2022-11-11,F,1,7,
2056,713770757695233,Rebeca Pastor,2023-04-22,F,0,10,
